genero;pais;origen_capital;puesto;funcion;anios_empresa;sueldo_bruto;sueldo_dolar;satisfaccion;busqueda;anio
Mujer cis;Argentina;Nacional;Jefe;Administración de personal;18;962000;2614.5567212045444;4;No estoy buscando cambiar;2023
Hombre cis;Argentina;Multinacional;Analista;Reclutamiento y selección;1;340000;924.0637060390281;NA;NA;2023
Hombre cis;Argentina;Multinacional;Jefe;Generalista;4;850000;2310.1592650975704;3;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Analista;People analytics;2;750000;2038.375822144915;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Capacitación y desarrollo;12;434000;1179.540142414524;NA;NA;2023
Hombre cis;Argentina;Multinacional;Analista;Controller;1;513240;1394.9013426102083;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;HRBP;Capacitación y desarrollo;3;440000;1195.8471489916835;2;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Gerente;Generalista;9;1200000;3261.401315431864;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;2;239500;650.9213458716096;1;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;2;670000;1820.9490677827907;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;HRBP;generalista;8;550000;1494.8089362396042;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;2;320000;869.707017448497;NA;NA;2023
Hombre cis;Argentina;Nacional;Analista;Generalista;4;290000;788.1719845627005;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Payroll / Liquidación de sueldos;2;560000;1521.9872805348698;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;3;560000;1521.9872805348698;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;7;600000;1630.700657715932;4;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Responsable;Compensaciones y beneficios;1;600000;1630.700657715932;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;HRBP;Generalista;2;300000;815.350328857966;NA;NA;2023
Hombre cis;Argentina;Nacional;Analista;Generalista;0;220000;597.9235744958418;3;Sí, activamente;2023
Mujer cis;Argentina;Nacional;HRBP;Reclutamiento y selección;2;630000;1712.2356906017285;3;No,  pero escucho ofertas;2023
Hoimbre;Argentina;Nacional;Analista;Generalista;1;507000;1377.9420557699625;2;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;0;253000;687.6121106702179;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;2;251000;682.1764418111649;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;3;350000;951.2420503342936;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;2;700100;1902.75588411154;3;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Gerente;Payroll, Talent acquisition, Talent Management,;6;800000;2174.2675436212426;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;5;600000;1630.700657715932;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Gerente;Todas;0;850000;2310.1592650975704;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;1;550000;1494.8089362396042;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Generalista;0;439600;1194.760015219873;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;1;500000;1358.9172147632767;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;1;280000;760.9936402674349;NA;NA;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;1;600000;1630.700657715932;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Gerente;Relaciones laborales;1;1000000;2717.8344295265533;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Responsable;coordino el equipo en general;0;680000;1848.1274120780563;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Responsable;Capacitación y desarrollo;3;508000;1380.6598901994892;5;No,  pero escucho ofertas;2023
Hombre;Argentina;Nacional;Responsable;Generalista;0;450000;1223.0254932869489;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Administrativo;Comunicación interna;8;380000;1032.7770832200902;3;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Analista;Compensaciones y beneficios;1;642000;1744.8497037560471;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Jefe;Generalista;0;615000;1671.4681741588302;1;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Analista;Administración de personal;2;412000;1119.74778496494;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;12;799000;2171.549709191716;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;4;550000;1494.8089362396042;3;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;HRBP;Reclutamiento y selección;2;930000;2527.5860194596944;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Gerente;Generalista;2;1400000;3804.9682013371744;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Gerente;Administración de personal;1;700000;1902.4841006685872;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Administrativo;Administración de personal;0;200000;543.5668859053106;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;0;370000;1005.5987389248247;1;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Responsable;Compensaciones y beneficios;2;830000;2255.8025765070392;NA;NA;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;7;850000;2310.1592650975704;4;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;2;900000;2446.0509865738977;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Gerente;Reclutamiento y selección;2;1320000;3587.5414469750503;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;8;600000;1630.700657715932;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;1;318313;865.1220307658857;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;16;350000;951.2420503342936;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;1;436265;1185.6960373974018;5;No estoy buscando cambiar;2023
Hombre cis;Argentina;Multinacional;HRBP;People analytics;1;530000;1440.4522476490731;NA;NA;2023
Hombre cis;Argentina;Nacional;Gerente;Generalista;2;700800;1904.6583682122084;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;2;200000;543.5668859053106;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;0;280000;760.9936402674349;4;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Jefe;Administración de personal;1;600000;1630.700657715932;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;0;516019;1402.4542044898624;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;0;830000;2255.8025765070392;3;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Administración de personal;3;653000;1774.7458824808393;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Reclutamiento y selección;1;450000;1223.0254932869489;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;0;500000;1358.9172147632767;5;No estoy buscando cambiar;2023
Hombre cis;Argentina;Nacional;Analista;Generalista;2;240000;652.2802630863728;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Administrativo;Auxiliar (tareas hard y soft);2;169000;459.3140185899875;1;Sí, activamente;2023
Hombre cis;Argentina;Multinacional;Analista;People analytics;0;330000;896.8853617437626;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;0;385000;1046.366255367723;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Administrativo;Reclutamiento y selección;2;278000;755.5579714083818;2;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Analista;Payroll / Liquidación de sueldos;1;800000;2174.2675436212426;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;2;350000;951.2420503342936;4;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Administrativo;Administración de personal;0;615000;1671.4681741588302;3;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;Compensaciones y beneficios;2;1372100;3729.1406207533837;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;2;391940;1065.2280263086373;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Relaciones laborales;5;419000;1138.7726259716258;3;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;2;445000;1209.4363211393163;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;0;330000;896.8853617437626;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Responsable;Generalista;0;800000;2174.2675436212426;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;1;90000;244.6050986573898;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Gerente;Generalista;0;2250000;6115.127466434745;5;No estoy buscando cambiar;2023
Prefiero no responder;Argentina;Nacional;HRBP;Generalista;0;390000;1059.9554275153557;1;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;1;345000;937.6528781866609;2;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Administrativo;Reclutamiento y selección;0;280000;760.9936402674349;3;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Gerente;Generalista;1;970000;2636.2993966407566;3;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Analista;Capacitación y desarrollo;1;550000;1494.8089362396042;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Comunicación interna;15;500000;1358.9172147632767;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;People analytics;1;878415;2387.3865304125675;5;No estoy buscando cambiar;2023
Hombre cis;Argentina;Multinacional;Gerente;Generalista;8;1400000;3804.9682013371744;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;People analytics;2;1400000;3804.9682013371744;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Gerente;Generalista;2;1550000;4212.643365766157;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;1;350000;951.2420503342936;3;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Jefe;Generalista;16;1600000;4348.535087242485;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Payroll / Liquidación de sueldos;0;320000;869.707017448497;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;8;400000;1087.1337718106213;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;1;510733;1388.0877316953852;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Administración de personal;1;1000000;2717.8344295265533;4;NA;2023
Mujer cis;Argentina;Nacional;Jefe;Coordinadora;2;671400;1824.7540359841278;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;2;620000;1685.057346306463;3;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Analista;Diversidad e inclusión;2;490000;1331.738870468011;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;HRBP;Generalista;1;740000;2011.1974778496494;3;No estoy buscando cambiar;2023
Hombre cis;Argentina;Multinacional;HRBP;todo;11;1512675;4111.200195684079;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Reclutamiento y selección;13;560000;1521.9872805348698;NA;NA;2023
Mujer cis;Argentina;Multinacional;Responsable;Diversidad e inclusión;0;999872;2717.4865467195737;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;3;520000;1413.2739033538078;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Responsable;Generalista;3;355185;965.3340218513888;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;1;800000;2174.2675436212426;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;HRBP;varias de la lista: reclutamiento y seleccion, adm de personal, compensaciones y beneficios, capacitacion y desarrollo, comunicacion interna, diseño organizacional, tareas generalistas;1;430000;1168.668804696418;NA;NA;2023
Mujer cis;Argentina;Nacional;Responsable;Reclutamiento y selección;1;475020;1291.0257107137033;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Gerente;Administración de personal;2;780000;2119.9108550307114;3;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;0;740000;2011.1974778496494;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Administrativo;Comunicación interna;0;220000;597.9235744958418;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Capacitación y desarrollo;14;580000;1576.343969125401;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Capacitación y desarrollo;3;430000;1168.668804696418;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Comunicación interna;0;240000;652.2802630863728;1;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;0;420000;1141.4904604011524;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;3;860000;2337.337609392836;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;1;490000;1331.738870468011;1;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Responsable;Payroll / Liquidación de sueldos;3;780000;2119.9108550307114;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;1;283000;769.1471435560146;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Jefe;Generalista;2;480000;1304.5605261727455;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Comunicación interna;3;483000;1312.7140294613253;NA;NA;2023
Hombre cis;Argentina;Nacional;Responsable;Generalista;12;850000;2310.1592650975704;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;3;520000;1413.2739033538078;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Empleos y RRLL;6;1100000;2989.6178724792085;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Jefe;Reclutamiento y selección;16;400000;1087.1337718106213;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;0;425000;1155.0796325487852;3;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Responsable;HRIS / Administración de sistemas de RH;1;450000;1223.0254932869489;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;0;342000;929.4993748980812;4;No,  pero escucho ofertas;2023
Prefiero no responder;Argentina;Nacional;Analista;Reclutamiento y selección;1;565000;1535.5764526825026;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;2;550000;1494.8089362396042;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Responsable;Capacitación y desarrollo;1;1490000;4049.5732999945644;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Jefe;Generalista;0;770000;2092.732510735446;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;1;620000;1685.057346306463;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Capacitación y desarrollo;14;890000;2418.8726422786326;4;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Analista;Capacitación y desarrollo;1;750000;2038.375822144915;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Responsable;Cultura;1;1400000;3804.9682013371744;NA;NA;2023
Hombre cis;Argentina;Nacional;Analista;Generalista;0;260000;706.6369516769039;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Gerente;Generalista;5;1900000;5163.885416100451;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Compensaciones y beneficios;0;300000;815.350328857966;3;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;0;400000;1087.1337718106213;NA;NA;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;0;330000;896.8853617437626;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;0;750000;2038.375822144915;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;0;272803;741.4333858781323;2;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Administrativo;Control Documentario;4;630000;1712.2356906017285;NA;NA;2023
Hombre cis;Argentina;Nacional;Analista;Reclutamiento y selección;2;420000;1141.4904604011524;NA;NA;2023
Hombre cis;Argentina;Multinacional;HRBP;Reclutamiento y selección;2;1500000;4076.75164428983;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;HRBP;Reclutamiento y selección;3;450000;1223.0254932869489;NA;NA;2023
Mujer cis;Argentina;Nacional;Jefe;Administración de personal;9;650000;1766.5923791922596;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Capacitación y desarrollo;2;742000;2016.6331467087025;3;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Responsable;Generalista;2;718000;1951.4051204000652;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;1;345100;937.9246616296135;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;Administración de personal;2;325000;883.2961895961298;NA;NA;2023
Mujer cis;Argentina;Nacional;Analista;People analytics;4;715000;1943.2516171114855;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;3;600000;1630.700657715932;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Payroll / Liquidación de sueldos;7;755000;2051.9649942925475;1;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;0;218000;592.4879056367886;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;3;950000;2581.9427080502255;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;0;360000;978.4203946295592;NA;NA;2023
Mujer cis;Argentina;Nacional;Responsable;Payroll / Liquidación de sueldos;4;845000;2296.5700929499376;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;0;424560;1153.8837853997934;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Analista;Diseño organizacional;2;621200;1688.3187476218948;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Responsable;Payroll / Liquidación de sueldos;3;820000;2228.6242322117737;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;1;402852;1094.885035603631;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;HRBP;Ser el nexo con empleados, entablar relaciones, acompañarlos en lo que necesiten;0;430000;1168.668804696418;4;No estoy buscando cambiar;2023
Hombre cis;Argentina;Nacional;Responsable;Generalista;1;480000;1304.5605261727455;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;0;214000;581.6165679186824;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;0;315000;856.1178453008642;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Gerente;Transformación de RH;0;2500000;6794.586073816383;5;No estoy buscando cambiar;2023
Hombre cis;Argentina;Nacional;Responsable;Generalista;2;490000;1331.738870468011;1;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Gerente;Generalista;2;2400000;6522.802630863728;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;Generalista;0;300000;815.350328857966;5;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Analista;HRIS / Administración de sistemas de RH;3;740000;2011.1974778496494;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Responsable;Generalista;1;2000000;5435.668859053107;5;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Responsable;Relaciones laborales;1;380000;1032.7770832200902;2;Sí, activamente;2023
Prefiero no responder;Argentina;Nacional;Administrativo;Payroll / Liquidación de sueldos;1;180000;489.2101973147796;1;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Responsable;Payroll / Liquidación de sueldos;2;508000;1380.6598901994892;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Analista;Payroll / Liquidación de sueldos;0;338600;920.2587378376909;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;1;1200000;3261.401315431864;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Capacitación y desarrollo;2;623000;1693.2108495950426;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;1;460000;1250.2038375822144;NA;NA;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;0;973000;2644.452899929336;1;Sí, activamente;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;0;1500000;4076.75164428983;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Jefe;Generalista;2;650000;1766.5923791922596;NA;NA;2023
Hombre cis;Argentina;Multinacional;Analista;Reclutamiento y selección;1;600000;1630.700657715932;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Generalista;2;850000;2310.1592650975704;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Comunicación interna;6;414000;1125.183453823993;2;No estoy buscando cambiar;2023
Hombre cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;1;580000;1576.343969125401;2;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Jefe;Reclutamiento y selección;11;597000;1622.5471544273523;3;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;Reclutamiento y selección;0;420000;1141.4904604011524;NA;NA;2023
Mujer cis;Argentina;Nacional;HRBP;Generalista;0;700000;1902.4841006685872;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Reclutamiento y selección;11;270000;733.8152959721693;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Administración de personal;3;495180;1345.8172528129587;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Reclutamiento y selección;5;1700000;4620.318530195141;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;0;365000;992.0095667771919;NA;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Analista;Reclutamiento y selección;0;340000;924.0637060390281;5;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Administrativo;Relaciones laborales;34;400000;1087.1337718106213;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Generalista;1;352000;956.6777191933468;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Administrativo;Administración de personal;1;370000;1005.5987389248247;NA;NA;2023
Mujer cis;Argentina;Multinacional;Analista;Generalista;4;380000;1032.7770832200902;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Analista;Payroll / Liquidación de sueldos;1;450000;1223.0254932869489;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Administrativo;Generalista;1;221458;601.8861770940914;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;HRBP;Generalista;3;602000;1636.136326574985;NA;NA;2023
Mujer cis;Argentina;Nacional;Analista;HRBP;5;760000;2065.5541664401803;3;Sí, activamente;2023
Hombre cis;Argentina;Nacional;Gerente;Generalista;1;890000;2418.8726422786326;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;HRBP;Generalista;10;500000;1358.9172147632767;NA;NA;2023
Mujer;Argentina;Nacional;Jefe;Reclutamiento y selección;1;650000;1766.5923791922596;NA;NA;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;0;1100000;2989.6178724792085;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;1;600000;1630.700657715932;3;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Gerente;Generalista;2;1350000;3669.076479860847;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Multinacional;Gerente;Generalista;8;1800000;4892.101973147795;5;No estoy buscando cambiar;2023
Mujer cis;Argentina;Nacional;Jefe;Capacitación y desarrollo;7;900000;2446.0509865738977;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;10;545000;1481.2197640919715;3;No estoy buscando cambiar;2023
Hombre cis;Argentina;Multinacional;Responsable;Payroll / Liquidación de sueldos;8;400000;1087.1337718106213;5;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Responsable;Generalista;0;500000;1358.9172147632767;4;No estoy buscando cambiar;2023
Hombre cis;Argentina;Nacional;Responsable;Administración de personal;8;790000;2147.089199325977;4;No estoy buscando cambiar;2023
Mujer cis;Argentina;Multinacional;Analista;Generalista;6;380000;1032.7770832200902;3;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Generalista;3;270000;733.8152959721693;3;Sí, activamente;2023
Mujer cis;Argentina;Nacional;Jefe;Dirección Gral del área;1;722891;1964.6980485948795;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Recursos humanos y relaciones con la comunidad;1;569000;1546.4477904006087;4;No,  pero escucho ofertas;2023
Mujer cis;Argentina;Nacional;Analista;Payroll / Liquidación de sueldos;20;400000;1087.1337718106213;4;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Nacional;Analista;Reclutamiento y selección;3;380000;1032.7770832200902;NA;NA;2023
Mujer cis;Argentina;Multinacional;Responsable;People analytics;17;684000;1858.9987497961624;2;No,  pero escucho ofertas;2023
Hombre cis;Argentina;Multinacional;Responsable;Capacitación y desarrollo;5;856870;2328.8307876284175;NA;NA;2023
Mujer cis;Argentina;Nacional;Analista;Diseño organizacional;5;390000;1059.9554275153557;3;No,  pero escucho ofertas;2023
